,Airline,Month Flown,Year Flown,Seat Comfort,Staff Service,Food & Beverages,Inflight Entertainment,Value For Money,Overall Rating,Recommended,Origin,Destination,Via,Origin_Code,Destination_Code,Via_Code,Origin_City,Destination_City,Via_City,Comment Polarity,Comment Subjectivity,Title Polarity,Title Subjectivity,Class_Business Class,Class_Economy Class,Class_First Class,Class_Premium Economy,Type of Traveller_Business,Type of Traveller_Couple Leisure,Type of Traveller_Family Leisure,Type of Traveller_Solo Leisure,Origin_Lat,Origin_Lon,Dest_Lat,Dest_Lon,Duration
550,Singapore Airlines,4,2018,5,4,4,4,5,9,1,Perth,Singapore,,PER,SIN,,Perth Int'l,Singapore - Changi,,0.28423076923076923,0.6171367521367521,0.25,0.8500000000000001,False,True,False,False,False,False,False,True,29.2202681,47.95515559449122,52.46144075,9.687236575826583,5.063461820445136
551,Singapore Airlines,4,2018,2,5,4,3,5,8,1,Hong Kong,Singapore,,HKG,SIN,,Hong Kong - Int'l Airport (HKIA),Singapore - Changi,,0.3255072463768116,0.6009420289855073,0.05333333333333334,0.22166666666666665,False,True,False,False,False,False,False,True,22.3125986,113.91729986640615,52.46144075,9.687236575826583,11.209650519574444
552,Singapore Airlines,4,2018,5,1,3,3,2,7,1,Bangkok,Singapore,,BKK,SIN,,Bangkok,Singapore - Changi,,0.27884615384615385,0.6538461538461539,0.6,1.0,False,True,False,False,False,False,False,True,39.049906449999995,-84.66515749429266,52.46144075,9.687236575826583,8.670091556034206
553,Singapore Airlines,4,2018,4,2,2,1,5,10,1,Manchester,Auckland,Singapore,MAN,AKL,SIN,Manchester,Auckland,Singapore - Changi,0.24692760942760947,0.4136784511784512,0.9533333333333333,1.0,False,True,False,False,False,False,True,False,7.2719815,-7.589400282557801,9.5488263,100.06319930633576,14.733348427682612
554,Singapore Airlines,4,2018,4,5,3,3,4,8,1,Singapore,Denpasar,,SIN,DPS,,Singapore - Changi,Denpasar/Bali,,0.34607142857142853,0.665,0.8,0.75,False,True,False,False,False,False,False,True,52.46144075,9.687236575826583,34.284574,129.3313529,10.924833417101596
555,Singapore Airlines,4,2018,3,5,5,5,4,7,1,Jakarta,Singapore,,CGK,SIN,,Jakarta - Soekarno-Hatta,Singapore - Changi,,0.26249999999999996,0.550462962962963,0.4,0.9,False,True,False,False,False,False,False,True,-5.2685808000000005,142.09704259928253,52.46144075,9.687236575826583,16.514701796761234
556,Singapore Airlines,4,2018,4,5,4,5,5,8,1,Bangkok,Singapore,,BKK,SIN,,Bangkok,Singapore - Changi,,0.3302083333333333,0.37812499999999993,0.175,0.625,False,True,False,False,True,False,False,False,39.049906449999995,-84.66515749429266,52.46144075,9.687236575826583,8.670091556034206
557,Singapore Airlines,4,2018,4,5,2,4,4,6,1,Singapore,Jakarta,,SIN,CGK,,Singapore - Changi,Jakarta - Soekarno-Hatta,,0.406060606060606,0.5674242424242424,1.0,1.0,False,True,False,False,False,True,False,False,52.46144075,9.687236575826583,-5.2685808000000005,142.09704259928253,16.514701796761234
558,Singapore Airlines,4,2018,4,3,5,4,5,9,1,Bangkok,Singapore,,BKK,SIN,,Bangkok,Singapore - Changi,,0.3338541666666666,0.49375,0.5,0.3,False,True,False,False,True,False,False,False,39.049906449999995,-84.66515749429266,52.46144075,9.687236575826583,8.670091556034206
559,Singapore Airlines,4,2018,5,3,4,4,4,8,1,Singapore,Taipei,,SIN,TPE,,Singapore - Changi,Taipei - Chiang Kai Shek,,0.1349122807017544,0.4846491228070175,0.7333333333333333,0.9666666666666667,True,False,False,False,False,False,False,True,52.46144075,9.687236575826583,25.07931745,121.23459767526803,11.443662407907048
560,Singapore Airlines,4,2018,1,3,5,5,4,8,1,Singapore,Tokyo Haneda,,SIN,HND,,Singapore - Changi,Tokyo - Haneda,,0.21155080213903743,0.5049732620320855,0.2,0.6,False,True,False,False,False,False,True,False,52.46144075,9.687236575826583,-3.4280793999999997,37.076288891574904,8.40738581680067
561,Singapore Airlines,4,2018,4,4,4,5,4,9,1,London Heathrow,Phuket,Singapore,LHR,HKT,SIN,London - Heathrow,Phuket,Singapore - Changi,0.2171681929181929,0.46978235653235656,0.0,0.0,True,False,False,False,True,False,False,False,57.202226499999995,-2.201735686842105,8.11013195,98.30581527719204,12.343833178405726
562,Singapore Airlines,2,2018,5,5,3,5,2,2,0,London Heathrow,Sydney,Singapore,LHR,SYD,SIN,London - Heathrow,Sydney - Kingsford Smith,Singapore - Changi,0.1272246272246272,0.3912518037518037,0.3,0.44999999999999996,False,True,False,False,False,False,True,False,57.202226499999995,-2.201735686842105,41.6093905,41.600613707764694,4.410869355091161
563,Singapore Airlines,3,2018,5,4,5,5,4,7,0,Paris,Singapore,,PAR,SIN,,Paris,Singapore - Changi,,0.09886363636363638,0.4090909090909091,0.25,0.35,False,True,False,False,False,True,False,False,34.783984700000005,135.43904072806066,52.46144075,9.687236575826583,11.22989936431064
564,Singapore Airlines,3,2018,4,5,5,5,5,9,1,Wellington,Singapore,Canberra,WLG,SIN,CBR,Wellington,Singapore - Changi,Canberra,0.1440104166666667,0.4104166666666667,0.0,0.0,False,True,False,False,False,True,False,False,12.13606255,15.034824912996442,52.46144075,9.687236575826583,5.636802425401778
565,Singapore Airlines,3,2018,3,4,1,4,2,4,0,San Francisco,Bangalore,Singapore,SFO,BLR,SIN,"San Francisco - Int'l Airport, SA",Bangalore,Singapore - Changi,-0.10316666666666667,0.49883333333333335,-0.39,0.78,True,False,False,False,False,True,False,False,63.9969408,-22.627909,42.89764215,-8.41891330714926,3.1428722872937014
566,Singapore Airlines,3,2018,3,1,4,4,3,5,0,Frankfurt,Singapore,,FRA,SIN,,Frankfurt/Main Int'l Airport,Singapore - Changi,,0.02948717948717948,0.5310897435897436,0.0,0.0,False,True,False,False,False,True,False,False,7.124879699999999,125.64345755531544,52.46144075,9.687236575826583,13.83973229454565
567,Singapore Airlines,3,2018,1,5,4,3,1,2,0,Singapore,Bandar Seri Begawan,,SIN,BWN,,Singapore - Changi,Bandar Seri Begawan,,0.0307142857142857,0.464642857142857,-0.2,0.44999999999999996,False,False,False,True,False,True,False,False,52.46144075,9.687236575826583,4.9423855,114.92908228171991,13.237287232693138
568,Singapore Airlines,3,2018,2,5,3,2,5,10,1,Munich,Singapore,,MUC,SIN,,Muenchen (Munich) - Franz Josef Strauss,Singapore - Changi,,0.4575,0.59125,0.78,1.0,False,True,False,False,True,False,False,False,38.77347525,35.49468492689121,52.46144075,9.687236575826583,3.120242977757978
569,Singapore Airlines,2,2018,4,5,1,4,4,9,1,Johannesburg,Shanghai,Singapore,JNB,PVG,SIN,Johannesburg - Johannesburg Int'l,Shanghai - Pu Dong,Singapore - Changi,0.19342105263157894,0.46491228070175433,0.2375,0.3,False,True,False,False,False,False,True,False,34.783984700000005,135.43904072806066,-27.38762125,153.12158203524928,8.948674525722693
570,Singapore Airlines,2,2018,2,5,5,4,5,9,1,Melbourne,Ahmedabad,Singapore,MEL,AMD,SIN,Melbourne - Tullamarine,Ahmedabad,Singapore - Changi,0.37395833333333334,0.5791666666666667,0.38333333333333336,0.75,True,False,False,False,False,True,False,False,38.60212025,39.293272296460074,23.0759129,72.63051649394484,4.49038197376486
571,Singapore Airlines,1,2018,2,5,5,4,4,7,1,London Heathrow,Singapore,,LHR,SIN,,London - Heathrow,Singapore - Changi,,0.00816239316239316,0.49491452991452994,0.20111111111111113,0.6622222222222223,True,False,False,False,True,False,False,False,57.202226499999995,-2.201735686842105,52.46144075,9.687236575826583,1.155124408205904
572,Singapore Airlines,3,2018,5,5,5,5,5,10,1,Singapore,Jakarta,,SIN,CGK,,Singapore - Changi,Jakarta - Soekarno-Hatta,,0.5525,0.6233333333333333,0.375,0.5,False,True,False,False,False,True,False,False,52.46144075,9.687236575826583,-5.2685808000000005,142.09704259928253,16.514701796761234
573,Singapore Airlines,3,2018,4,4,5,5,4,8,1,Perth,Singapore,,PER,SIN,,Perth Int'l,Singapore - Changi,,0.296,0.5,0.0,0.0,False,True,False,False,True,False,False,False,29.2202681,47.95515559449122,52.46144075,9.687236575826583,5.063461820445136
574,Singapore Airlines,1,2018,1,5,4,2,4,8,1,San Francisco,Singapore,,SFO,SIN,,"San Francisco - Int'l Airport, SA",Singapore - Changi,,0.13301366843033507,0.43633156966490305,0.3,0.1,False,True,False,False,False,False,False,True,63.9969408,-22.627909,52.46144075,9.687236575826583,2.8091583101419064
575,Singapore Airlines,2,2018,4,5,1,4,2,1,0,Jakarta,Singapore,,CGK,SIN,,Jakarta - Soekarno-Hatta,Singapore - Changi,,0.05958333333333334,0.365,0.0,0.0,False,True,False,False,False,True,False,False,-5.2685808000000005,142.09704259928253,52.46144075,9.687236575826583,16.514701796761234
576,Singapore Airlines,2,2018,4,1,5,4,4,8,1,Kuala Lumpur,Singapore,,KUL,SIN,,Kuala Lumpur - Int'l Airport,Singapore - Changi,,0.2333333333333333,0.6333333333333334,0.7,0.6000000000000001,False,True,False,False,False,False,False,True,2.7447302,101.70679011024284,52.46144075,9.687236575826583,12.377831650374477
577,Singapore Airlines,2,2018,5,5,5,4,4,8,1,Jakarta,Singapore,,CGK,SIN,,Jakarta - Soekarno-Hatta,Singapore - Changi,,0.27619047619047615,0.5257142857142858,0.0,0.5,False,True,False,False,True,False,False,False,-5.2685808000000005,142.09704259928253,52.46144075,9.687236575826583,16.514701796761234
578,Singapore Airlines,10,2017,4,4,4,2,4,8,1,Singapore,Brisbane,,SIN,BNE,,Singapore - Changi,Brisbane,,0.4098484848484849,0.5666666666666667,0.3333333333333333,0.8333333333333334,True,False,False,False,True,False,False,False,52.46144075,9.687236575826583,-27.38762125,153.12158203524928,19.88462275090851
579,Singapore Airlines,2,2018,3,3,5,5,5,10,1,Coimbatore,Melbourne,Singapore,CJB,MEL,SIN,Coimbatore,Melbourne - Tullamarine,Singapore - Changi,0.350949975949976,0.6006533589866924,0.0,0.0,True,False,False,False,False,False,False,True,35.880361449999995,-78.78723821716514,38.60212025,39.293272296460074,11.9705603571266
580,Singapore Airlines,2,2018,4,1,5,5,1,1,0,Singapore,Auckland,,SIN,AKL,,Singapore - Changi,Auckland,,-0.049999999999999996,0.44999999999999996,0.0,0.0,False,True,False,False,False,False,True,False,52.46144075,9.687236575826583,9.5488263,100.06319930633576,11.49049935231563
581,Singapore Airlines,2,2018,5,5,5,5,4,7,1,Singapore,Sydney,,SIN,SYD,,Singapore - Changi,Sydney - Kingsford Smith,,0.18680555555555556,0.5861111111111111,0.0,0.0,False,False,False,True,False,True,False,False,52.46144075,9.687236575826583,41.6093905,41.600613707764694,3.3414830278432266
582,Singapore Airlines,2,2018,4,5,5,4,4,8,1,Singapore,Sydney,,SIN,SYD,,Singapore - Changi,Sydney - Kingsford Smith,,0.14359410430839,0.4761337868480725,0.4,0.9,False,True,False,False,True,False,False,False,52.46144075,9.687236575826583,41.6093905,41.600613707764694,3.3414830278432266
583,Singapore Airlines,2,2018,5,5,1,4,4,8,1,Singapore,London Heathrow,,SIN,LHR,,Singapore - Changi,London - Heathrow,,0.07369378306878305,0.5187169312169312,0.7333333333333333,0.9666666666666667,False,True,False,False,True,False,False,False,52.46144075,9.687236575826583,57.202226499999995,-2.201735686842105,1.155124408205904
584,Singapore Airlines,1,2018,1,5,1,2,4,9,1,Singapore,Jakarta,,SIN,CGK,,Singapore - Changi,Jakarta - Soekarno-Hatta,,0.41,0.86,0.52,1.0,True,False,False,False,False,False,False,True,52.46144075,9.687236575826583,-5.2685808000000005,142.09704259928253,16.514701796761234
585,Singapore Airlines,1,2018,4,1,4,4,3,7,1,Los Angeles,Tokyo Narita,,LAX,NRT,,"Los Angeles, CA - Int'l",Tokyo - Narita,,0.21508241758241756,0.5635164835164835,-0.06666666666666667,0.8666666666666666,False,True,False,False,False,False,False,True,46.78622815,23.68495166369887,41.1793273,40.850241,1.880153034306976
586,Singapore Airlines,2,2018,2,5,3,5,2,7,1,Manchester,Houston,,MAN,IAH,,Manchester,"Houston, Intercontinental, TX",,0.16948412698412701,0.6031746031746033,0.6,1.0,False,True,False,False,False,True,False,False,7.2719815,-7.589400282557801,46.78622815,23.68495166369887,6.632601912507162
587,Singapore Airlines,1,2018,5,5,5,4,3,5,1,Chennai,Los Angeles,Singapore,MAA,LAX,SIN,Chennai (Madras),"Los Angeles, CA - Int'l",Singapore - Changi,0.14629629629629629,0.4759259259259259,0.2,0.3,False,True,False,False,False,False,False,True,53.42829155,-6.24727406240776,46.78622815,23.68495166369887,2.7989504017138827
588,Singapore Airlines,1,2018,2,5,5,3,3,5,0,Guangzhou,Singapore,,CAN,SIN,,Guangzhou (Canton) - Baiyun (White Cloud),Singapore - Changi,,0.07142857142857142,0.40787545787545787,0.0,0.0,True,False,False,False,False,False,False,True,23.39200255,113.30118236221948,52.46144075,9.687236575826583,11.042293455455349
589,Singapore Airlines,1,2018,4,5,5,4,2,5,0,Singapore,Guangzhou,,SIN,CAN,,Singapore - Changi,Guangzhou (Canton) - Baiyun (White Cloud),,0.215,0.5950000000000001,-0.2,0.8,False,True,False,False,True,False,False,False,52.46144075,9.687236575826583,23.39200255,113.30118236221948,11.042293455455349
590,Singapore Airlines,1,2018,5,5,5,3,2,4,0,Singapore,Tokyo Narita,,SIN,NRT,,Singapore - Changi,Tokyo - Narita,,0.2,0.5571428571428572,-0.2,0.8,False,True,False,False,True,False,False,False,52.46144075,9.687236575826583,41.1793273,40.850241,3.317090217781396
591,Singapore Airlines,1,2018,3,5,5,4,3,5,0,Frankfurt,Singapore,,FRA,SIN,,Frankfurt/Main Int'l Airport,Singapore - Changi,,-0.029288668320926393,0.5469106699751862,-0.3846153846153846,0.7692307692307692,False,False,False,True,False,True,False,False,7.124879699999999,125.64345755531544,52.46144075,9.687236575826583,13.83973229454565
592,Singapore Airlines,1,2018,5,5,4,5,2,3,0,Tokyo,Los Angeles,,NRT,LAX,,Tokyo - Narita,"Los Angeles, CA - Int'l",,0.09808915043290042,0.5190645292207793,0.0,0.0,True,False,False,False,False,False,False,True,41.1793273,40.850241,46.78622815,23.68495166369887,1.880153034306976
593,Singapore Airlines,12,2017,5,5,5,4,5,10,1,Rome,Singapore,,ROM,SIN,,Rome,Singapore - Changi,,0.6108333333333333,0.6900000000000001,0.0,0.0,False,True,False,False,False,False,False,True,41.81539105,12.22648477049777,52.46144075,9.687236575826583,1.4988325196824093
594,Singapore Airlines,11,2017,1,2,3,3,4,9,1,Perth,Singapore,,PER,SIN,,Perth Int'l,Singapore - Changi,,0.24606060606060606,0.4390909090909092,0.78,1.0,False,False,False,True,False,True,False,False,29.2202681,47.95515559449122,52.46144075,9.687236575826583,5.063461820445136
595,Singapore Airlines,1,2018,5,4,5,4,1,1,0,Delhi,Singapore,,DEL,SIN,,"Delhi, Indira Gandhi",Singapore - Changi,,-0.05625000000000002,0.5312499999999999,-1.0,1.0,False,True,False,False,False,True,False,False,2.7447302,101.70679011024284,52.46144075,9.687236575826583,12.377831650374477
596,Singapore Airlines,1,2018,5,4,4,5,5,9,1,Singapore,Narita,,SIN,NRT,,Singapore - Changi,Tokyo - Narita,,0.1686688311688312,0.5413961038961039,0.25,0.25,False,True,False,False,False,False,False,True,52.46144075,9.687236575826583,41.1793273,40.850241,3.317090217781396
597,Singapore Airlines,1,2018,5,5,5,5,4,8,1,Singapore,San Francisco,,SIN,SFO,,Singapore - Changi,"San Francisco - Int'l Airport, SA",,0.08002946127946127,0.5375210437710436,0.1,0.2,True,False,False,False,False,True,False,False,52.46144075,9.687236575826583,63.9969408,-22.627909,2.8091583101419064
598,Singapore Airlines,12,2017,5,5,3,5,4,9,1,Bangkok,Singapore,,BKK,SIN,,Bangkok,Singapore - Changi,,0.11767857142857144,0.39342857142857146,0.0,0.0,False,True,False,False,False,False,False,True,39.049906449999995,-84.66515749429266,52.46144075,9.687236575826583,8.670091556034206
599,Singapore Airlines,1,2018,4,5,5,1,4,9,1,Surabaya,Singapore,,SUB,SIN,,Surabaya - Juanda,Singapore - Changi,,-0.0393939393939394,0.31287878787878787,0.0,0.0,False,True,False,False,False,False,False,True,-7.38007105,112.78532737805308,52.46144075,9.687236575826583,14.429629518147447
600,Singapore Airlines,12,2017,3,4,5,4,5,10,1,Surabaya,Melbourne,Singapore,SUB,MEL,SIN,Surabaya - Juanda,Melbourne - Tullamarine,Singapore - Changi,0.3153472222222223,0.6017824074074074,0.0,0.0,False,True,False,False,False,False,True,False,-7.38007105,112.78532737805308,38.60212025,39.293272296460074,11.390185302794869
601,Singapore Airlines,12,2017,2,5,3,3,5,10,1,Hong Kong,Perth,Singapore,HKG,PER,SIN,Hong Kong - Int'l Airport (HKIA),Perth Int'l,Singapore - Changi,0.16801313628899836,0.5039777272535892,0.0,0.1,False,True,False,False,False,False,False,True,22.3125986,113.91729986640615,29.2202681,47.95515559449122,8.208171759974075
602,Singapore Airlines,12,2017,4,5,5,1,5,9,1,Singapore,Sydney,,SIN,SYD,,Singapore - Changi,Sydney - Kingsford Smith,,0.3076298701298702,0.5926406926406927,0.0,0.0,False,True,False,False,False,False,False,True,52.46144075,9.687236575826583,41.6093905,41.600613707764694,3.3414830278432266
603,Singapore Airlines,12,2017,5,4,5,3,2,2,1,Singapore,Bangkok,,SIN,BKK,,Singapore - Changi,Bangkok,,-0.08002754820936639,0.3731404958677686,-0.2,0.05,False,True,False,False,False,False,True,False,52.46144075,9.687236575826583,39.049906449999995,-84.66515749429266,8.670091556034206
604,Singapore Airlines,12,2017,5,5,5,5,2,4,0,Sydney,New Delhi,Singapore,SYD,DEL,SIN,Sydney - Kingsford Smith,"Delhi, Indira Gandhi",Singapore - Changi,0.17761904761904765,0.4125396825396826,0.5,0.5,False,False,False,True,False,False,False,True,41.6093905,41.600613707764694,2.7447302,101.70679011024284,9.197288222039372
605,Singapore Airlines,11,2017,4,5,5,3,5,10,1,Singapore,Hong Kong,,SIN,HKG,,Singapore - Changi,Hong Kong - Int'l Airport (HKIA),,0.38523809523809527,0.49714285714285716,1.0,0.3,False,True,False,False,False,False,False,True,52.46144075,9.687236575826583,22.3125986,113.91729986640615,11.209650519574444
606,Singapore Airlines,12,2017,5,5,5,3,4,9,1,Singapore,Denpasar,,SIN,DPS,,Singapore - Changi,Denpasar/Bali,,0.08525641025641024,0.47980769230769227,0.7333333333333333,0.9666666666666667,False,True,False,False,False,False,False,True,52.46144075,9.687236575826583,34.284574,129.3313529,10.924833417101596
607,Singapore Airlines,9,2017,1,5,4,4,5,10,1,Melbourne,Jakarta,Singapore,MEL,CGK,SIN,Melbourne - Tullamarine,Jakarta - Soekarno-Hatta,Singapore - Changi,0.24000000000000002,0.3775,0.8,1.0,True,False,False,False,False,False,False,True,38.60212025,39.293272296460074,-5.2685808000000005,142.09704259928253,14.355577001071612
608,Singapore Airlines,9,2017,4,1,2,1,5,10,1,Munich,Singapore,,MUC,SIN,,Muenchen (Munich) - Franz Josef Strauss,Singapore - Changi,,0.37549019607843137,0.5931372549019608,1.0,1.0,False,True,False,False,False,False,False,True,38.77347525,35.49468492689121,52.46144075,9.687236575826583,3.120242977757978
609,Singapore Airlines,11,2017,5,5,1,4,2,1,0,Auckland,Singapore,,AKL,SIN,,Auckland,Singapore - Changi,,-0.12453703703703704,0.6523148148148148,-1.0,1.0,False,False,False,True,False,True,False,False,9.5488263,100.06319930633576,52.46144075,9.687236575826583,11.49049935231563
610,Singapore Airlines,11,2017,5,5,4,4,5,10,1,Houston,Kuala Lumpur,Singapore,IAH,KUL,SIN,"Houston, Intercontinental, TX",Kuala Lumpur - Int'l Airport,Singapore - Changi,0.38972222222222225,0.35141025641025636,0.16,0.5399999999999999,False,False,False,True,False,False,False,True,46.78622815,23.68495166369887,2.7447302,101.70679011024284,11.09364870255913
611,Singapore Airlines,11,2017,4,4,5,2,4,9,1,Singapore,Zurich,,SIN,ZRH,,Singapore - Changi,Zurich (Zürich) - Kloten,,0.19760606060606062,0.4759673659673659,0.29545454545454547,0.7090909090909091,False,True,False,False,False,True,False,False,52.46144075,9.687236575826583,5.264928299999999,-3.925957338659794,6.743094532279529
612,Singapore Airlines,3,2013,5,5,4,5,5,10,1,Singapore,Zurich,,SIN,ZRH,,Singapore - Changi,Zurich (Zürich) - Kloten,,0.14093406593406593,0.5766483516483517,0.4,0.8,False,True,False,False,False,False,False,True,52.46144075,9.687236575826583,5.264928299999999,-3.925957338659794,6.743094532279529
613,Singapore Airlines,4,2013,4,5,5,5,5,10,1,Singapore,Bangkok,,SIN,BKK,,Singapore - Changi,Bangkok,,-0.05694444444444444,0.3902777777777778,0.0,0.0,False,True,False,False,False,True,False,False,52.46144075,9.687236575826583,39.049906449999995,-84.66515749429266,8.670091556034206
614,Singapore Airlines,4,2017,5,4,3,3,5,9,1,Sydney,Singapore,,SYD,SIN,,Sydney - Kingsford Smith,Singapore - Changi,,0.18835714285714286,0.39828571428571424,0.3,0.1,False,True,False,False,False,False,False,True,41.6093905,41.600613707764694,52.46144075,9.687236575826583,3.3414830278432266
615,Singapore Airlines,2,2017,4,1,3,4,5,9,1,Singapore,Colombo,,SIN,CMB,,Singapore - Changi,Colombo,,0.05317460317460318,0.6238095238095238,0.2,0.3,False,True,False,False,False,False,False,True,52.46144075,9.687236575826583,7.1789591,79.88381866572543,10.050348670250669
616,Singapore Airlines,7,2017,5,5,5,5,3,2,0,Canberra,Wellington,,CBR,WLG,,Canberra,Wellington,,-0.09583333333333333,0.4791666666666667,0.0,0.0,False,True,False,False,False,False,False,True,18.5697918,-68.36662616922789,12.13606255,15.034824912996442,11.121128943782667
617,Singapore Airlines,11,2017,4,2,2,5,1,1,0,Melbourne,Jakarta,Singapore,MEL,CGK,SIN,Melbourne - Tullamarine,Jakarta - Soekarno-Hatta,Singapore - Changi,0.06623232323232323,0.4212929292929293,-0.15555555555555559,0.2888888888888889,False,True,False,False,False,True,False,False,38.60212025,39.293272296460074,-5.2685808000000005,142.09704259928253,14.355577001071612
618,Singapore Airlines,9,2017,4,5,5,4,5,9,1,Jakarta,Melbourne,Singapore,CGK,MEL,SIN,Jakarta - Soekarno-Hatta,Melbourne - Tullamarine,Singapore - Changi,0.17555555555555558,0.6798765432098766,1.0,1.0,False,True,False,False,False,False,False,True,-5.2685808000000005,142.09704259928253,38.60212025,39.293272296460074,14.355577001071612
619,Singapore Airlines,9,2017,4,5,4,4,5,8,1,Singapore,Bangkok,,SIN,BKK,,Singapore - Changi,Bangkok,,0.14005555555555554,0.44252777777777774,0.15000000000000002,0.2,False,True,False,False,False,False,False,True,52.46144075,9.687236575826583,39.049906449999995,-84.66515749429266,8.670091556034206
620,Singapore Airlines,10,2017,5,3,4,5,5,9,1,Singapore,Christchurch,,SIN,CHC,,Singapore - Changi,Christchurch,,0.2301212121212121,0.6505151515151515,1.0,1.0,False,True,False,False,False,False,False,True,52.46144075,9.687236575826583,10.310328,123.97927764356774,13.344672748397969
621,Singapore Airlines,10,2017,5,5,1,3,5,10,1,Amsterdam,Singapore,,AMS,SIN,,"Amsterdam, Schiphol",Singapore - Changi,,0.35026041666666674,0.45,0.0,0.0,True,False,False,False,False,False,False,True,52.32698005,4.74150530038293,52.46144075,9.687236575826583,0.41981810879124337
622,Singapore Airlines,7,2017,4,4,4,4,4,9,1,Singapore,Jakarta,,SIN,CGK,,Singapore - Changi,Jakarta - Soekarno-Hatta,,0.1838611111111111,0.5185833333333334,0.4,0.9,True,False,False,False,False,False,True,False,52.46144075,9.687236575826583,-5.2685808000000005,142.09704259928253,16.514701796761234
623,Singapore Airlines,10,2017,1,5,4,4,4,9,1,Paris,Singapore,,PAR,SIN,,Paris,Singapore - Changi,,0.18914786967418548,0.5228822055137844,0.475,0.8,False,True,False,False,True,False,False,False,34.783984700000005,135.43904072806066,52.46144075,9.687236575826583,11.22989936431064
624,Singapore Airlines,10,2017,5,4,5,4,1,2,0,Singapore,Bangkok,,SIN,BKK,,Singapore - Changi,Bangkok,,-0.3666666666666667,0.3333333333333333,-0.4,0.4,True,False,False,False,False,True,False,False,52.46144075,9.687236575826583,39.049906449999995,-84.66515749429266,8.670091556034206
625,Singapore Airlines,10,2017,3,5,3,4,4,9,1,Sydney,Singapore,,SYD,SIN,,Sydney - Kingsford Smith,Singapore - Changi,,0.36250000000000004,0.5625,1.0,1.0,False,True,False,False,True,False,False,False,41.6093905,41.600613707764694,52.46144075,9.687236575826583,3.3414830278432266
626,Singapore Airlines,10,2017,5,5,1,4,5,9,1,Jakarta,Singapore,,CGK,SIN,,Jakarta - Soekarno-Hatta,Singapore - Changi,,0.24583333333333332,0.6666666666666666,1.0,1.0,False,True,False,False,False,False,False,True,-5.2685808000000005,142.09704259928253,52.46144075,9.687236575826583,16.514701796761234
627,Singapore Airlines,10,2017,4,4,4,2,5,9,1,Singapore,Bangkok,,SIN,BKK,,Singapore - Changi,Bangkok,,0.3408645276292335,0.6267379679144385,0.4875,0.75,False,True,False,False,False,False,False,True,52.46144075,9.687236575826583,39.049906449999995,-84.66515749429266,8.670091556034206
628,Singapore Airlines,10,2017,4,2,1,4,5,10,1,Singapore,Paris,,SIN,PAR,,Singapore - Changi,Paris,,0.35803571428571435,0.5910714285714286,0.6000000000000001,0.9,False,True,False,False,False,False,False,True,52.46144075,9.687236575826583,34.783984700000005,135.43904072806066,11.22989936431064
629,Singapore Airlines,7,2017,5,3,3,5,1,1,0,Barcelona,Melbourne,Singapore,BCN,MEL,SIN,Barcelona,Melbourne - Tullamarine,Singapore - Changi,-0.03541666666666667,0.5361111111111111,-1.0,1.0,False,True,False,False,False,True,False,False,41.29694395,2.0790473629813215,38.60212025,39.293272296460074,3.9525689625309086
630,Singapore Airlines,9,2017,4,1,3,4,4,10,1,Amsterdam,Brisbane,Singapore,AMS,BNE,SIN,"Amsterdam, Schiphol",Brisbane,Singapore - Changi,0.354366391184573,0.652685950413223,0.52,1.0,True,False,False,False,False,False,False,True,52.32698005,4.74150530038293,-27.38762125,153.12158203524928,20.252740633331953
631,Singapore Airlines,9,2017,4,5,1,3,5,10,1,Houston,Manchester,,IAH,MAN,,"Houston, Intercontinental, TX",Manchester,,0.12882440476190476,0.46882936507936507,0.0,0.0,False,False,False,True,False,False,False,True,46.78622815,23.68495166369887,7.2719815,-7.589400282557801,6.632601912507162
632,Singapore Airlines,9,2017,1,5,5,1,5,10,1,Frankfurt,Sydney,Singapore,FRA,SYD,SIN,Frankfurt/Main Int'l Airport,Sydney - Kingsford Smith,Singapore - Changi,0.43281249999999993,0.6937500000000001,1.0,1.0,False,True,False,False,False,False,False,True,7.124879699999999,125.64345755531544,41.6093905,41.600613707764694,11.234867175564567
633,Singapore Airlines,9,2017,4,2,4,4,3,6,1,Dhaka,Singapore,,DAC,SIN,,Dhaka,Singapore - Changi,,0.07102272727272728,0.393939393939394,0.36666666666666664,0.48333333333333334,True,False,False,False,True,False,False,False,40.8839923,14.284545745409144,52.46144075,9.687236575826583,1.6669796832886894
634,Singapore Airlines,8,2017,5,5,5,1,5,10,1,Singapore,Perth,,SIN,PER,,Singapore - Changi,Perth Int'l,,0.6375,0.7625,1.0,0.3,False,True,False,False,False,False,True,False,52.46144075,9.687236575826583,29.2202681,47.95515559449122,5.063461820445136
635,Singapore Airlines,8,2017,5,1,5,3,5,10,1,Perth,Singapore,,PER,SIN,,Perth Int'l,Singapore - Changi,,0.4821296296296297,0.6561111111111111,0.6,0.9,True,False,False,False,False,True,False,False,29.2202681,47.95515559449122,52.46144075,9.687236575826583,5.063461820445136
636,Singapore Airlines,8,2017,3,5,4,5,5,10,1,Frankfurt,Singapore,,FRA,SIN,,Frankfurt/Main Int'l Airport,Singapore - Changi,,0.3172077922077922,0.5542207792207793,0.4,0.375,True,False,False,False,False,True,False,False,7.124879699999999,125.64345755531544,52.46144075,9.687236575826583,13.83973229454565
